tahun,col,Nama_Kasus,Tahun,Era_Presiden,Sektor_K_L_Terkait,Status_Hukum,Aksi,Nama,Jabatan_Posisi,Instansi,Partai,Kasus_Terkait,Kerugian_Diakibatkan,Vonis_Dijatuhkan,Nyata_Dijalani,Status,Residivis,Kasus,Nilai_Kerugian,Sumber_Perhitungan,Status_Verifikasi,Kerugian,Disita,Dikembalikan_ke_Negara,Recovery_Rate,Node_Asal,Tipe,col_1,Node_Tujuan,Tipe_1,Hubungan_Peran,No_Perkara,Tingkat_Putusan,Link_Ref_MA,Link_Ref_KPK,Link_Ref_Kejaksaan,Link_Ref_BPK,Instansi_Daerah,Risk_Score,Temuan_BPK,Serapan_Anggaran_Aneh,Tender_Tunggal,Vendor_Berulang,Indikasi_Markup,Kasus_Instansi,Sumber_BPK,Sumber_KPK,Putusan_MA,Kejaksaan,PPATK,LKPP,Sumber_Temuan,Kasus_Instansi_Terkait,Ringkasan_Temuan,Status_Tindak_Lanjut,Link_Referensi,Nama_Tender_Proyek,K_L_atau_Daerah,Nilai_Kontrak,Vendor_Pemenang,Metode_Pengadaan,Jumlah_Peserta,Nama_Pejabat,Jabatan,Vendor_Perusahaan_Terkait,Bentuk_Hubungan,Program_Proyek_Terdampak,Status_Investigasi
2024,AIH-C43A937D1350C958,"Ortu Tak Kerja, Calon Mahasiswa Unej Dapat UKT Rp 6 Juta",2024,,,DRAFT_REVIEW_NEEDS_OFFICIAL_EVIDENCE,,,,,,,,,,,,"Ortu Tak Kerja, Calon Mahasiswa Unej Dapat UKT Rp 6 Juta",,Tempo,AI_HUNTER_DRAFT_REVIEW,,,,,,,,,,,,,,,,,,70,,,,,,,,,,,,,AI_HUNTER_RSS,,Orang tua calon mahasiswa Universitas Jember tidak lagi bekerja setelah terkena PHK sejak Oktober 2024. Dapat UKT Kelompok Tinggi.,AI_AUDIT_REQUIRED,https://nasional.tempo.co/read/2110336/ortu-tak-kerja-calon-mahasiswa-unej-dapat-ukt-rp-6-juta,,,,,,,,,,,,
