tahun,col,Sektor,Komoditas_Sumber,Keterangan,Tahun,Bulan,Nilai_Ekonomi,Aksi
2018,BASELINE-FISCAL-SDA-2018,PNBP Sumber Daya Alam,Agregat SDA,Baseline agregat tahunan hasil SDA 2018; BASELINE_REVIEW_BPS_KEMENKEU_APBN_KITA_NOTA_KEUANGAN,2018,12,180600000000000,BASELINE_REVIEW
