tahun,col,Jenis_Pajak,Objek_Sasaran,Tarif,Tahun,Bulan,Nilai,Aksi
2021,BASELINE-FISCAL-PAJAK-2021,Penerimaan Perpajakan,Baseline agregat tahunan penerimaan pajak 2021; BASELINE_REVIEW_BPS_KEMENKEU_APBN_KITA_NOTA_KEUANGAN,,2021,12,1547800000000000,BASELINE_REVIEW
