tahun,col,Sektor,Komoditas_Sumber,Keterangan,Tahun,Bulan,Nilai_Ekonomi,Aksi
2020,BASELINE-FISCAL-SDA-2020,PNBP Sumber Daya Alam,Agregat SDA,Baseline agregat tahunan hasil SDA 2020; BASELINE_REVIEW_BPS_KEMENKEU_APBN_KITA_NOTA_KEUANGAN,2020,12,97200000000000,BASELINE_REVIEW
