tahun,col,Module,Record,Jenis_Saran,Field,Usulan,Risk,Status,Alias,Canonical,Tipe,Confidence,Aksi
2026,HUNTER-14F5AA951EF54917,prog_legislatif,DPRD Beri Lampu Hijau Perubahan Nama Jawa Barat Jadi Tatar Sunda,AI_HUNTER_RSS,source_candidate,DPRD Jabar setujui usulan pergantian nama provinsi menjadi Tatar Sunda. Langkah ini bertujuan menjaga identitas lokal dan mendapatkan dukungan penuh fraksi. https://www.cnnindonesia.com/nasional/20260702194838-32-1376225/dprd-beri-lampu-hijau-perubahan-nama-jawa-barat-jadi-tatar-sunda,LOW,DRAFT_REVIEW_NEEDS_EVIDENCE,MR-AI-B5AD86B3E1C3C17F,https://www.cnnindonesia.com/nasional/20260702194838-32-1376225/dprd-beri-lampu-hijau-perubahan-nama-jawa-barat-jadi-tatar-sunda,CURRENT_PERIOD_SEARCH,68,AI_AUDIT_AND_MAP_TO_FINAL_MODULE
2026,HUNTER-C679ECA7A0EC1C1F,vendor,"Lewat Program Perluasan Pasar, Eximbank Genjot Ekspor UKM ke Kanada",AI_HUNTER_RSS,source_candidate,"Program Perluasan Akses Pasar LPEI dan Kementerian Perdagangan sukses membuka pasar Kanada untuk 7 UKM Indonesia, dengan kontrak ekspor mencapai USD190.000. https://www.cnbcindonesia.com/news/20260703100022-4-747740/lewat-program-perluasan-pasar-eximbank-genjot-ekspor-ukm-ke-kanada",LOW,DRAFT_REVIEW_NEEDS_EVIDENCE,MR-AI-2BD33A873E3F0D9E,https://www.cnbcindonesia.com/news/20260703100022-4-747740/lewat-program-perluasan-pasar-eximbank-genjot-ekspor-ukm-ke-kanada,CURRENT_PERIOD_SEARCH,63,AI_AUDIT_AND_MAP_TO_FINAL_MODULE
2026,HUNTER-6E46284EFEE29A16,pajak,"DPR Ungkap Rencana Besar PFII: Pajak 0%, Pakai Sistem Common Law!",AI_HUNTER_RSS,source_candidate,DPR mengungkap keunggulan Pusat Finansial Internasional Indonesia yang dirancang untuk menarik investasi global dan meningkatkan daya saing sektor keuangan. https://www.cnbcindonesia.com/news/20260703085426-4-747727/dpr-ungkap-rencana-besar-pfii-pajak-0-pakai-sistem-common-law,LOW,DRAFT_REVIEW_NEEDS_EVIDENCE,MR-AI-3120BE9BB5D63A42,https://www.cnbcindonesia.com/news/20260703085426-4-747727/dpr-ungkap-rencana-besar-pfii-pajak-0-pakai-sistem-common-law,CURRENT_PERIOD_SEARCH,63,AI_AUDIT_AND_MAP_TO_FINAL_MODULE
2026,HUNTER-073343B68B287731,prog_legislatif,"DPR Ungkap Rencana Besar PFII: Pajak 0%, Pakai Sistem Common Law!",AI_HUNTER_RSS,source_candidate,DPR mengungkap keunggulan Pusat Finansial Internasional Indonesia yang dirancang untuk menarik investasi global dan meningkatkan daya saing sektor keuangan. https://www.cnbcindonesia.com/news/20260703085426-4-747727/dpr-ungkap-rencana-besar-pfii-pajak-0-pakai-sistem-common-law,LOW,DRAFT_REVIEW_NEEDS_EVIDENCE,MR-AI-8ADC1BE0A16FD7E4,https://www.cnbcindonesia.com/news/20260703085426-4-747727/dpr-ungkap-rencana-besar-pfii-pajak-0-pakai-sistem-common-law,CURRENT_PERIOD_SEARCH,63,AI_AUDIT_AND_MAP_TO_FINAL_MODULE
2026,HUNTER-8987C64B3360A7B9,prog_legislatif,"Neraca Dagang Defisit dan PMI Jatuh, DPR Minta Pemerintah Waspada",AI_HUNTER_RSS,source_candidate,"Komisi XI DPR RI mengingatkan tentang kondisi ekonomi Indonesia pada Juni 2026, dengan inflasi naik, PMI manufaktur turun, dan defisit neraca perdagangan. https://www.cnbcindonesia.com/news/20260703084545-4-747720/neraca-dagang-defisit-pmi-jatuh-dpr-minta-pemerintah-waspada",MEDIUM,DRAFT_REVIEW_NEEDS_EVIDENCE,MR-AI-7DE8D219B2728329,https://www.cnbcindonesia.com/news/20260703084545-4-747720/neraca-dagang-defisit-pmi-jatuh-dpr-minta-pemerintah-waspada,CURRENT_PERIOD_SEARCH,72,AI_AUDIT_AND_MAP_TO_FINAL_MODULE
2026,HUNTER-353AE708D6AAE973,prog_legislatif,DPRD Kota Bandung Minta Penataan PKL dan UMKM Utamakan Kepastian Usaha,AI_HUNTER_RSS,source_candidate,"Radea Respati nilai penataan kota perlu strategi relokasi PKL dan UMKM yang komprehensif, dorong informasi lokasi baru untuk keberlangsungan usaha. https://www.cnnindonesia.com/nasional/20260625134538-25-1373184/dprd-kota-bandung-minta-penataan-pkl-dan-umkm-utamakan-kepastian-usaha",LOW,DRAFT_REVIEW_NEEDS_EVIDENCE,MR-AI-E32D6F69727BF854,https://www.cnnindonesia.com/nasional/20260625134538-25-1373184/dprd-kota-bandung-minta-penataan-pkl-dan-umkm-utamakan-kepastian-usaha,CURRENT_PERIOD_SEARCH,68,AI_AUDIT_AND_MAP_TO_FINAL_MODULE
2026,HUNTER-E064DD44914DE540,korupsi,Richard Muljadi Terancam 8 Tahun Bui Kasus Penipuan Batu Bara Rp7 M,AI_HUNTER_RSS,source_candidate,"Kejaksaan Agung menangkap buronan penipuan bisnis batu bara, Richard Arief Muljadi, di Bandara Soekarno Hatta. Ia didakwa merugikan Rp7 miliar. https://www.cnnindonesia.com/nasional/20260622071005-12-1371646/richard-muljadi-terancam-8-tahun-bui-kasus-penipuan-batu-bara-rp7-m",LOW,DRAFT_REVIEW_NEEDS_EVIDENCE,MR-AI-C33DC5936ECE209D,https://www.cnnindonesia.com/nasional/20260622071005-12-1371646/richard-muljadi-terancam-8-tahun-bui-kasus-penipuan-batu-bara-rp7-m,CURRENT_PERIOD_SEARCH,63,AI_AUDIT_AND_MAP_TO_FINAL_MODULE
2026,HUNTER-E6692D14E58D4154,korupsi,Siapa Buron Kasus Batu Bara yang Ditangkap Kejagung?,AI_HUNTER_RSS,source_candidate,"Tim SIRI dan Kejaksaan menangkap Richard Arief Muljadi, buronan penipuan batu bara, di Bandara Soekarno Hatta. Ia didakwa kerugian Rp7 miliar. https://www.cnnindonesia.com/nasional/20260621211701-12-1371580/siapa-buron-kasus-batu-bara-yang-ditangkap-kejagung",LOW,DRAFT_REVIEW_NEEDS_EVIDENCE,MR-AI-9CC3B650AD093447,https://www.cnnindonesia.com/nasional/20260621211701-12-1371580/siapa-buron-kasus-batu-bara-yang-ditangkap-kejagung,CURRENT_PERIOD_SEARCH,63,AI_AUDIT_AND_MAP_TO_FINAL_MODULE
2026,HUNTER-031AEB3308980465,prog_legislatif,"Layer Baru Cukai Rokok Belum Diberlakukan, Ini Masukan DPR ke Purbaya",AI_HUNTER_RSS,source_candidate,Menteri Keuangan Purbaya Yudhi Sadewa belum menjelaskan penerapan layer cukai rokok baru ke Komisi XI DPR https://www.cnbcindonesia.com/news/20260622054924-4-744437/layer-baru-cukai-rokok-belum-diberlakukan-ini-masukan-dpr-ke-purbaya,LOW,DRAFT_REVIEW_NEEDS_EVIDENCE,MR-AI-FECDCF3FB9FDCC8B,https://www.cnbcindonesia.com/news/20260622054924-4-744437/layer-baru-cukai-rokok-belum-diberlakukan-ini-masukan-dpr-ke-purbaya,CURRENT_PERIOD_SEARCH,63,AI_AUDIT_AND_MAP_TO_FINAL_MODULE
2026,HUNTER-F2CA073D318D8CB5,akuntansi,Pemda DIY Targetkan Kawasan Malioboro Full Pedestrian Pada November,AI_HUNTER_RSS,source_candidate,Pemda DIY menargetkan kawasan Malioboro berkonsep full pedestrian di November 2026. Portal-portal pada ruas jalan mulai dipasang. https://www.cnnindonesia.com/nasional/20260705173651-20-1377143/pemda-diy-targetkan-kawasan-malioboro-full-pedestrian-pada-november,MEDIUM,DRAFT_REVIEW_NEEDS_EVIDENCE,MR-AI-6FF97EBE9D8503EB,https://www.cnnindonesia.com/nasional/20260705173651-20-1377143/pemda-diy-targetkan-kawasan-malioboro-full-pedestrian-pada-november,CURRENT_PERIOD_SEARCH,72,AI_AUDIT_AND_MAP_TO_FINAL_MODULE
