tahun,col,Jenis_Pajak,Objek_Sasaran,Tarif,Tahun,Bulan,Nilai,Aksi
2015,BASELINE-FISCAL-PAJAK-2015,Penerimaan Perpajakan,Baseline agregat tahunan penerimaan pajak 2015; BASELINE_REVIEW_BPS_KEMENKEU_APBN_KITA_NOTA_KEUANGAN,,2015,12,1060800000000000,BASELINE_REVIEW
