tahun,col,Program,Dasar_Hukum,Anggaran,Output,Status,Aksi,Pos_Anggaran,Nilai,Sasaran,Lembaga_DPRD,Sumber_Dana,Keterangan
2024,AIH-B9218681D596E5E1,"Ortu Tak Kerja, Calon Mahasiswa Unej Dapat UKT Rp 6 Juta",https://nasional.tempo.co/read/2110336/ortu-tak-kerja-calon-mahasiswa-unej-dapat-ukt-rp-6-juta,,Orang tua calon mahasiswa Universitas Jember tidak lagi bekerja setelah terkena PHK sejak Oktober 2024. Dapat UKT Kelompok Tinggi.,DRAFT_REVIEW_NEEDS_EVIDENCE,,,,,,APBN/APBD_NEEDS_MAPPING,AI_HUNTER_RSS
